,file_name,domain,label
30068,1D33470DFAA8B2353257727E05EFD84A_,1,linkedin
30069,E6A9D4E3F67EDD1C97D250208CC04A3A_,0,monster
30070,696D47CCF7E854D8E62FF101F5AA1B2D_,1,linkedin
30071,B3972633D033B3B9AC8D88B84EDC045E_,0,simplyhired
30072,3CB4EB736F4859DA4E4D84DD7CFA89F7_,0,google
30073,6BF4125E264A4CD914A06C60C1F73C3D_,0,cryptocurrencyjobs
30074,4116A27339B0BC8340DAE31C36645D45_,0,cryptocurrencyjobs
30075,5CAA9AFC464FDD27D8FE1AFDA35D100E_,1,linkedin
30076,5DE91F1803B69175BDF35514966CB756_,1,linkedin
30077,6384840DE17AB21C3D8838E6FA54C7E4_,0,google
30078,2A8CFF7D0ABD8A0D2D9D8B6E98E6AF11_no_good,0,simplyhired
30079,3FC84D023E9B56A630FF4FE036533801_,1,linkedin
30080,E16B4C95FCBBB95E6D054609F2A52FDB_no_good,0,simplyhired
30081,F5D2336D379E3B3B2B065E53643030C1_,0,google
30082,605FBB179C941510B92953E506E0A789_,0,google
30083,0FB6927C78D6E71EF6F8B41C15240141_no_good,1,linkedin
30084,1A59292C8411C3F8310DE9C12E6FEFD8_,0,simplyhired
30085,162BA6013106DD019C27011D9A0496C5_,1,linkedin
30086,F6957E11570FBB00A882045F7CDDCDB5_,0,google
30087,5360295D804D156E4B0B1198279A9C59_,0,google
30088,1E0A3DB3383599809F7A6004E7A56DE7_no_good,1,simplyhired
30089,FC1D43B4BEA660B9B902BCDF1BF8F9AA_,1,crypto
30090,E873BF5CD70B9552C8D74F357EFB9101_,1,linkedin
30091,FE0CBBE3212CDB2F3E0834EE394922A2_,0,google
30092,82243060DA2C26DC712B6BB2FF808198_no_good,0,simplyhired
30093,ECCB2399F7DADFD9821B37750D88D144_,0,google
30094,E5021DA4C486AC04EA234FFACE305DC7_,1,linkedin
30095,82E8D9F7A6827819CE49140446C83407_,1,monster
30096,30D4780784E4060620A6AC169ED8A23B_,0,simplyhired
30097,06CA3BFCF64D4FF458B4D1C117A54EF8_,1,linkedin
30098,B6696D3F08B2EE2C975F1A274FADBFE4_,1,simplyhired
30099,B4E205C7E0AD6C0DE118DE6C2C75475C_,1,linkedin
30100,0E2E5872A9A2F4CEE8BF741088B73AB2_no_good,1,linkedin
30101,1E41703FE7BF354C768D6EF463923663_,1,blocktribe
30102,085F1B5373FA741734FC5EDA7D47835E_,1,linkedin
30103,1704ECF688359EA271EF644D75C291F4_,1,cryptocurrencyjobs
30104,CE264979599D0EDFDCA5931FF7CB9CFC_,1,linkedin
30105,C8EA950DB618B1C9055E3FD722403679_,1,linkedin
30106,78BDB3F246A6472B4B01D3DAC8F71C96_,0,cryptocurrencyjobs
30107,D6D8A2BE09189D86478602CC78B1D2B4_,1,linkedin
30108,AF810F3A704DED05FC7CB46A2124D082_,0,cryptocurrencyjobs
30109,DD2E3492765FCB9FA523A8A844DB89CD_,0,simplyhired
30110,E7E77982E221BCD756B1AAE2F03C37FE_,1,cryptocurrencyjobs
30111,645650542CD063DF9C2EB5CCD0000784_,1,linkedin
30112,A0C273E4FDF1AAD4FA0C7EF3499C00D0_no_good,0,simplyhired
30113,989E136A43EBCDED7F95BE1E7C1A2AF7_,0,simplyhired
30114,929FE62FA893239ECEFB9BA0BD808C87_,1,linkedin
30115,0B2FDA1F253C859230F2396E7EEB9D02_,1,monster
30116,7567987BA8F68089D848F918F30C1C27_,0,google
30117,43727FC31483E1413287AD9CF2C0600A_,1,linkedin
30118,049C79B0E2ED8A9DCA9C5FAC0EB82A46_no_good,0,simplyhired
30119,D238BE27E6BF838175BF604507F497BD_,0,simplyhired
30120,30E2A250D6F6F0BB6C8EE1F985137542_,1,crypto
30121,DBFF6887DB67E1C2DE38D4CE756D5816_,1,linkedin
30122,1B4ED8AEE90943E6E909789E5FB8F844_,1,linkedin
30123,42BFF8E8940EF11E53430185B006714F_,0,google
30124,2E296FA664F534935B7A0C4707B34749_no_good,1,simplyhired
30125,5B42353983B1E4AB44776E8AB3C50BBB_no_good,0,simplyhired
30126,AED13858159E5D984A5BBA0751E8F320_,1,linkedin
30127,CC9065A6E1CC29F85CEF1D6C83B97796_,0,cryptojobslist
30128,71E76EDF4813DD30B502B65640AF538F_,0,google
30129,72D905C5A9AA587C12E0D5647FAF3771_,1,cryptocurrencyjobs
30130,96A4EE78FA48A2328FBC034A282777BB_,1,linkedin
30131,000220B0E5D33F9A5117CB6F1D4812D5_,0,simplyhired
30132,EC9B5FDBC15E2C3F5DDE3BCFF0DF9989_,1,crypto
30133,447854A224CB277B67FCF70F3FC39D18_,0,google
30134,326FFA087F5FBFA13B54109A4B958B3E_,1,linkedin
30135,53F4F41409D4773291450A8869E8E93B_,1,linkedin
30136,E9FD3C8EC6245DCA1DFA10171E388B54_no_good,0,simplyhired
30137,89B863CC8AF6A3B5C1CF82F69FE3FE58_no_good,0,simplyhired
30138,28155791C4B1E1B9275C3BF12C8D02AD_no_good,0,simplyhired
30139,C1FD76751667927CF102F52F7154BFFF_,0,google
30140,BA768C8A5A746CFE466545E913E192A2_,1,linkedin
30141,31557EEA3003390823655CA501CC782E_no_good,1,linkedin
30142,9F2DE211EFEC07AA797C053F7DD160AA_,0,google
30143,EEAD9C2D35E016E89327B1CA9CE2FAEC_no_good,0,simplyhired
30144,6CDDA9D5CEFB7CD19CF2FBD0833E0B41_,0,simplyhired
30145,A7D09D8972C43EFF1F142745D21DCB92_,1,linkedin
30146,6856C992A8747AB2F3C89BEB00C2060E_,0,simplyhired
30147,C72F430DBDF181C88A9DBD9FBAC067D6_,1,linkedin
30148,8DE22AF7CDD101EE669178CF1DF43766_,0,google
30149,50F2A0BCC15967AF5DDA924641F5B0C7_,0,crypto
30150,FA6BFE335FFE71841E32ED5CD4129824_,0,simplyhired
30151,477FEB669E7734AAEE8665218054C996_,1,linkedin
30152,0719CC73D5AD40E82E69C13C094991D3_,1,cryptocurrencyjobs
30153,582FDF32EA69FF37EA95E81DD0A6751D_,1,linkedin
30154,70A5E44C505F405522EBAB878A09F085_,0,google
30155,0B83F2835D778503330310F55AD258FA_,1,linkedin
30156,B2B67F495822675F207F2749B7B43C91_,0,google
30157,39B9C551D6814DC0A4E0A46C8C97F2DF_,1,linkedin
30158,4652751CBE6E1EE84D9C94C9DF8EB687_,1,linkedin
30159,59507E7B651829607DE071FDBA6EE0D4_,1,linkedin
30160,081783768B6BB77F99810CA79323C695_,0,google
30161,E4CBF4DE2421C88F675A0EE4946F3FF3_no_good,0,simplyhired
30162,A697BE2FE95EC8865FFD7109B3A4FB72_,1,linkedin
30163,01CEC11754CF3C8CE3A02FD064E1A9C2_,1,cryptojobslist
30164,96CBBE1ADA9C11937809E607C6112F3C_no_good,0,simplyhired
30165,E09E4F45616FDCC47E9DC73621C723B5_,1,linkedin
30166,DCAAF2805E43301AF031D9872D786DD2_no_good,0,simplyhired
30167,57A416922ABAE52B8ADF01CABA81CAFF_,1,linkedin
30168,34FA32000D1275455FC2AD6CC641646A_,0,simplyhired
30169,49C78A5D86006DD7A948F1327F050A9D_,1,crypto
30170,101B82FC3C83AED440F6D660A9A953D0_,0,crypto
30171,0F34F3E3284978808395121826BE343B_,1,linkedin
30172,C669E388CE1DCC8CC673668AE231438C_,1,linkedin
30173,0969B475EDA3E0B1C92827E800F3E4D0_,1,simplyhired
30174,6877F671633CEB7FE276D56F78FC1EA3_,0,cryptocurrencyjobs
30175,735E9EB5C6FE573F2363248F53660822_no_good,0,simplyhired
30176,778AC130A97F93A6F064BDDC6BA58CB7_,1,linkedin
30177,4CCEE1B54F53FFC294C7439BA1BC2491_no_good,0,simplyhired
30178,2679EC18F75379178C69491486B1428A_,0,simplyhired
30179,9B22DB621EC4CBEF5A60534B6644C796_no_good,0,simplyhired
30180,1772D788A0EB4E67300965DB2C83837F_,1,crypto
30181,75E8141E077E4EFFB6E353CD6DCD58F4_,1,cryptocurrencyjobs
30182,CE52AB19B4DCEB7CCE058D0F90901B7A_,0,google
30183,C1677D1AD2E524413EF7FF8464869E1D_,1,linkedin
30184,070EC562CD9ED319D7FB343AA020329F_,0,cryptojobslist
30185,D6ED076B12A44D7E0BDBBF56932C3106_,0,google
30186,0C21C0C244753FF5991B46D4078B314C_,1,crypto
30187,9C3327FDE1DD00DE3ACE6AB22705CA31_,0,cryptojobslist
30188,4714A884603549B9F28574CB795C1433_,1,linkedin
30189,6C6CC6F4569E790B19B0946BC1B61672_,0,simplyhired
30190,D8B4B65EF3EF77D85A080AF19585A023_,1,linkedin
30191,6909D3FB1A002A3FA125E2C225056E24_,0,google
30192,547DD75E5B1BFA9DBB25BDC764EA8523_no_good,0,simplyhired
30193,7D6C664B94893087A4A9FEFC7C33DE8E_no_good,0,simplyhired
30194,576F3FC44806AECEE40103C2B5C3BF02_,1,linkedin
30195,8B78F4DDFD52B9CFE602F6F50103B84B_,1,crypto
30196,472BEE791865CA5C6526E18EB7C198F2_,1,linkedin
30197,6E49ABDD58536BB47E5AD2CAB8D73467_,1,linkedin
30198,3102D44EF921D7840CE0297FFD504CF9_,1,linkedin
30199,581A8BC898C5F17063B210573A7FE5DE_,0,google
30200,73449BAAD3180604C89809ECBD32D407_,1,linkedin
30201,8FEF0319E0109FCD0128D5543069B766_,1,linkedin
30202,32443764421DD83E72980DF9A492F741_,1,monster
30203,4E99EDF9733000E85CDD93C3016B85C0_,1,linkedin
30204,EE184AEA2FB6DBF7A306AFE6D11D0E35_,1,cryptocurrencyjobs
30205,3A0A201AB5E58F7124637993A0FBA5AE_no_good,0,simplyhired
30206,3CCB79C057F3AB08F359772BF0972749_,1,crypto
30207,B8FD5810575DCE74AED99DA67E75F7BB_,1,linkedin
30208,F232C721B64B762F22790E91A88410F1_,1,linkedin
30209,62127449AFE93579FC04D7C5C27AD6FE_,0,simplyhired
30210,86D8C4D7B0F246029CB3BF6BA92838AB_no_good,0,simplyhired
30211,5C1CEC797759550FAC3E827CA6590BE7_,1,linkedin
30212,11E6E5979A0EC138259B4A1FF230646C_,0,simplyhired
30213,E062292ADECBB17B4F7ED897D19FC698_no_good,0,simplyhired
30214,00E53BAAE63D33E7576DDC464CF1DA1F_,1,linkedin
30215,1E889E00994F3B1BA34CEFD2EECDB965_,0,cryptojobslist
30216,F5F40D6C3918C2C27576BADAF44D2849_no_good,0,simplyhired
30217,F21249E262460D5FE247957DB534CEAD_,1,simplyhired
30218,7154397FBB495FEAF7D371290CA29792_no_good,0,simplyhired
30219,33CBB4881AED92B72EC0D9ED609DD5B5_,1,blocktribe
30220,4FB42A6CA1C0F7723546294D70853D1B_,1,linkedin
30221,4EA96F046EFD04CCABDDA7A9ED5AF61A_,0,simplyhired
30222,E1C6C14B608AFFBAD7792012DA91DDEB_,1,linkedin
30223,8185AA8309D454C16F3D49FFB2FD4197_,1,linkedin
30224,9B609DAC7D867046194D6F2F4838D78C_,1,cryptocurrencyjobs
30225,51A8EB605AE6EA66FDB4A84B21AB7809_,1,linkedin
30226,972E58F2C6140747DC3F6A97DDCACA94_,0,google
30227,DDDFC5E856F97D2E4E02B9A1C6C9DE3F_,0,google
30228,44E6520C20D071598E6684AACE27706F_no_good,0,simplyhired
30229,2A9612FEAB91AD10C407014AE29C3BD5_,1,crypto
30230,7B35A102EC593BBC4CFA2CA64EACE493_,1,linkedin
30231,CE68F1CA3F2CAB14E34FBD4D3C07FBB9_,0,google
30232,039F07C54AB90FF603DD7B79C1C4741F_,1,linkedin
30233,94C2EC03AF51714458DBE50F601164C0_,0,monster
30234,07F17F1C80182327A5016F4E079CE99D_,0,google
30235,16092A510D0F3240B135ADE09659597B_,1,linkedin
30236,1DAA8A6EDACD72646914A42B22F20D80_no_good,0,simplyhired
30237,60AD599D005199CDD7F6DCF0D82AA2FD_,1,linkedin
30238,DF4E493224D434EF4AA897DE88B204D3_no_good,0,simplyhired
30239,A8B794327326E944BCF68140A201F7E7_,1,linkedin
30240,3D952731B1E336BE9810B47584EDE5DF_,0,google
30241,23B33D467660060F8807A1168C760628_,0,google
30242,7D13254836D42DD445FEF66C5887CA12_,1,linkedin
30243,BD2495FEE46860A74C336F7EAE827128_no_good,0,simplyhired
30244,1A4A292164B5D4844F6BC8F081077BF0_,1,simplyhired
30245,F709FB95D3339A8CC4DD5CEAABD4DC10_,1,linkedin
30246,8B23DB646A055CB35759CC9A93352EB7_,1,linkedin
30247,D14D88567E5F8C0819C2189163F21928_,1,linkedin
30248,BD0EC2736D69DBD7ED958B36ED5B4740_,0,google
30249,6AD7C8D719CF81454DEAD3C1AE7C02CE_,1,linkedin
30250,E7F0EF30A3051EABFB6C5E7480C1960C_no_good,0,simplyhired
30251,4EB6D39A60FCEA860B8FB2442D434FEA_,1,crypto
30252,84D0F1E351BD560832981DD0F361EA55_,1,monster
30253,F1DF8EDD5987931FDCDA68A171847720_no_good,0,simplyhired
30254,A28D246411E05239F3804B429D07E28B_,0,google
30255,1B73C3AC03D7140B95012E9009F584E9_,1,linkedin
30256,D12E88FDD3ACCCFA2AD2AD741B5960DC_,0,cryptojobslist
30257,036EA13E5ED0B3232F8061E933693C56_,1,simplyhired
30258,7A40228627BDFFB95F9851B937E2B6BA_no_good,0,simplyhired
30259,16EB8E05AAE9ABAD160A476080BA7A63_,0,google
30260,9B62BA19DD305412117E9BC784AFFD9C_,1,linkedin
30261,491726F8813A898000ECBB22C7A690C1_,1,linkedin
30262,76ED027506038CD49C87F91FF9253D5B_,1,linkedin
30263,992761C1D91CC9E5E5C7F60718309647_,1,linkedin
30264,9D5FCEBD3AA49CA9F7F2A413FCBD6CE5_no_good,0,simplyhired
30265,9A4D3AA2A04653D00707F80C4E1E04D4_,0,simplyhired
30266,48B044F3E89806201DF194EA59C4F5FC_,1,cryptojobslist
30267,A91018DAB3A28AAE06CDE55575A50BCE_,0,simplyhired
30268,2D1C2402E55999E104348750885C82EF_,0,cybercoders
30269,DC89AF51650F7E9316A42F573893EE2A_,1,monster
30270,890E6C924664B697B522B14AD7689E23_no_good,0,simplyhired
30271,ED56A64ABCD588D654154F521E818585_,0,crypto
30272,B1E553EFD909412C6D414FC46C43645B_,1,linkedin
30273,047F486F0A7DB0F241686C1EAA038B16_,0,google
30274,2C372FFE53FA4851BBE5F6D693CF215B_no_good,0,simplyhired
30275,2BBAC4AA9FABB1FA608B5CB1594118E5_,1,cryptocurrencyjobs
30276,F613E029AA888C942C8FF663D0AC68A9_,0,simplyhired
30277,D42BC4128F2D745B96D379349B52284C_,1,linkedin
30278,AE4E99130CFA3DF1781BC467FA017855_,1,monster
30279,D61AECF02665FA9171B30EFEC03FA24D_,1,monster
30280,2BB632AF51548F404B9AED2ACCB68B96_,0,simplyhired
30281,D875D13F442656AD8CF95659D07DAD58_,1,linkedin
30282,8AC297826BACBDB08C1188D17C5ECFEB_,1,linkedin
30283,374067524A47A0B7991E728D9EC2D397_,1,linkedin
30284,31FEB5105D5115D3AA652BA94D16E5E9_,1,crypto
30285,6B991B15FD404E4C60E71BD0D175A719_,1,linkedin
30286,14A0E0942A687242344F5EE94FF70408_no_good,1,simplyhired
30287,E531AA4DED2C4F9AB8D35BD9EBDEA399_,1,crypto
30288,86481BA2D3ECED643A90887DA36B3883_,1,crypto
30289,39A56738A26550AEB40FBDBF9DC1B4D5_,0,simplyhired
30290,8887480C8A0FD7E75975349D65E12C86_,1,cryptocurrencyjobs
30291,A4A66BC33F3672466F78DD0A06EF9946_,0,google
30292,897FECFBAB810D87613D4043C74D96AA_,0,simplyhired
30293,4600D8D44EF623CAC2FCC6FB24EDAEAF_,1,linkedin
30294,E212C9F27AB4A92B645EC716A32AD104_no_good,0,simplyhired
30295,71B0CDA5C117436C1CC7997CD6C9F553_,1,linkedin
30296,2E795864066F4DFC10EB45C0017C916B_,1,linkedin
30297,27E3A31D60A677C6A95E264F55A5AA2D_,0,google
30298,48DE421C355E80975F7E71F104D54F32_,1,linkedin
30299,23634F8FEEF37BB4F1EC92B6F125B389_,1,monster
30300,F05250B8D56CE74C6667867B14E7048A_,1,linkedin
30301,4B7E3ED8B9823066BC23D5B23C5287A7_no_good,1,simplyhired
30302,6672C6C49FF9E7AB8FF4356430AC0500_,1,linkedin
30303,485027C1C684A6B5117EB938FC12E43E_,1,linkedin
30304,5C00DD2D6812B5EB995E05418919B0B5_,0,google
30305,9FB827990407608C0A28D01430413995_,1,linkedin
30306,13CE7DDBABD1492A83BC4FA44010F04E_,1,linkedin
30307,3296F32B9965FAA6AE975AA169F746CC_,1,linkedin
30308,4397B92629472930055CE930F65512E5_,0,cryptojobslist
30309,B0F878979E8019DFB58E5BD3F3915045_,0,google
30310,C78FC27F3A2D4DCD6B2D6BB712C9D37F_,1,linkedin
30311,7F6436C548433C54C56F7FFFB61D93E8_,1,linkedin
30312,EF20E56F8107EAD4872ECC4453CAC7EA_,1,linkedin
30313,497B36BBD298FA9E92E16A6A711C95D3_,1,monster
30314,7EBBE35CDE3BD26273FBF9CFF9DF9C08_,1,monster
30315,8C8DBE1043008474897F3AC1B44EB53F_no_good,0,simplyhired
30316,6A14159EACA345A7B61653509C919221_no_good,0,simplyhired
30317,459968C00DC1D4B9C5D0F64D9B276FD3_,1,blocktribe
30318,66E7B9B8146B55E3584C675B9F1DC2AB_,0,simplyhired
30319,28484FD30C1DAFE23386BCA7B00FB8FE_,0,monster
30320,BEC8A4C0962103AA3178AD29C4BF6137_,1,linkedin
30321,141DB5E1E38F95DB2A1FE54EDF2B4078_,1,monster
30322,3B28793CD59D09575BB89D8CECC659D7_,1,cryptocurrencyjobs
30323,90CCE2B05348AE3C2E7AFDAF4D53194E_,1,linkedin
30324,ACDA360A978424D963F3FA22BB5005C4_,0,simplyhired
30325,07BBBAA38B1A9D5A8C74BBB80F451C8F_no_good,1,simplyhired
30326,9A6199D6FFE9C844C562EAF868C3C898_,0,simplyhired
30327,C9E193B530C63AC71F4997D5A60F0C57_,1,linkedin
30328,1EFB51582516AE6B246699BFB5552C57_,1,linkedin
30329,938F845C637D9C3D429782EFCBD9DBFD_,1,linkedin
30330,FB21AF4FCDD21B8BAD63725733770FBD_,0,google
30331,6F07FB5FDDF82B01BBB2045085098088_no_good,0,simplyhired
30332,1B64D0E66FEA45FB848B212B2F343D33_,1,monster
30333,2315F015A76AD489CA8C654D5942301A_,1,linkedin
30334,83AC85E50AA457674AE55708441EE4F8_,1,linkedin
30335,84C40D26C803CCD903AAC3A230194370_,0,blocktribe
30336,C6634E2DB09B66D421B2F4FB9E830A37_,0,google
30337,8391AB06E21D73291E09951B1A442461_,0,simplyhired
30338,09139FFFD08BAB6923316AC738B8451A_,0,google
30339,28F9ECDF3E34ADF4699C0A2695E26F26_,0,google
30340,D48DF490C354EA8CBF5F175075AE4298_,0,simplyhired
30341,616E870A0ACEC317B8FAB1F59B30C21D_no_good,0,simplyhired
30342,CBF3C12058433BCB395C54EBEAF2B0D1_no_good,0,simplyhired
30343,89300772C2B238F93B21E5762AC59A5C_,0,simplyhired
30344,95E435079E1472408FB901E60BDE68F7_no_good,1,simplyhired
30345,4A586503B3EB1A1A2F1A2A0A5B164CBA_,1,linkedin
30346,8EF48B0BAFE50BA6BFF4FFBD0EF155F5_,1,linkedin
30347,7E5CA755CB31EE90009BFE45D4040020_,1,linkedin
30348,27F64E6662ECBA69258FC0500C40F3B2_,0,google
30349,E18FE4A2EAD6CD4013977A51AC13F600_,1,blocktribe
30350,0C01FCE440E1DDE8E8CA476B77ABE948_,1,linkedin
30351,01FE7AD634204AAC30628E0DC6AF6F0C_,0,simplyhired
30352,787B29C54503B3BD3C9DF54D2AFF97DB_,0,google
30353,37098F8E7ABCEBA2BA278A4A9F8218FC_,1,linkedin
30354,BA7DAFAF2FF8628AEF855E74323E76F3_,1,linkedin
30355,E26E9471AC5122166DE94B29FFAE51B4_,0,linkedin
30356,C490EA0A23A41F8A8A944F1B1254C0CD_no_good,1,simplyhired
30357,20A85068C88133E2465B33C44B40DC42_,1,linkedin
30358,8D4D7403DC8C56AE1B105C21BD7DBBF2_,0,google
30359,7E89D88B498079ED46CFE08A8F45FB94_no_good,1,simplyhired
30360,4676054151D810E2F3B396DADED5CA5E_,1,linkedin
30361,7E82AC9D1D9461F103A29E2C28870585_,0,google
30362,85F9F54D933C53AFC6889498A793207C_,1,linkedin
30363,B90E52485E9F17FB3C1F381851D56259_,1,monster
30364,917B7FD7B6EC82E3BB21308628B9E68C_,1,crypto
30365,B5647C6BEEE7AE50CFC9FEEFF4DC71D3_,1,linkedin
30366,8DAA63D8DA2DE83FC23B163240902781_no_good,0,simplyhired
30367,7A94C3F5CE227DEECB2636F2DB1AEA38_,1,linkedin
30368,EB8E2A30515DB953DD27EA1F0B629811_,0,simplyhired
30369,6191549C8B2DB7667917298A6D5233D2_,1,linkedin
30370,1FF8DC5ACBBC379F91090C094D04DAA9_,1,linkedin
30371,FFBCFEE73D9849826071F5EDAA6BD0AB_,1,linkedin
30372,3FDF70BAC80F198DE4A551F71C896789_,1,linkedin
30373,1DD69DD511CD58EDE971024348353513_,1,linkedin
30374,DC88A7C4477832AA3604E8C0BF980062_,1,linkedin
30375,159F41A17A2ABF045EC906D19E615F30_,0,google
30376,7B3B11B47B18EC6CFACE169A5DBCFF40_,0,google
30377,C1AC3FBFD76EA1E4F8A288EA8918E25E_,1,linkedin
30378,3E99C962C01A5464E870CA1685CA1B5F_,1,linkedin
30379,DD9041716C95EA38C1EB619E17FF0C5C_,0,google
30380,07F71B8248F23C9BF76EA259D0D6E382_,1,monster
30381,B1DAFBFACE5AF0BA73D2FFCA9199C676_,0,simplyhired
30382,4D9418930E2FC95F179AEC1905070E18_,1,linkedin
30383,65B884B6B707679D3B4CB5AB10B5ACE6_,0,google
30384,4CFBCF7C0CD03E5DCC211B83707138E5_,1,cryptocurrencyjobs
30385,B4BA85604320B1CC4C7B717A9508879E_,1,linkedin
30386,F552FC51A849A06AFCCB422285F35DD3_,1,simplyhired
30387,E980A34E3B3A546F841507B5ACBB4824_,1,linkedin
30388,47555740D1E3AE8BB4BE8964B908DA78_,0,linkedin
30389,4FF37421DC0E03FC98EA023549AD28BE_,0,simplyhired
30390,3F527BB07BF572C4BAF28F7AAFB54B0B_,1,linkedin
30391,8E8A2C856504135428CBBF3CDA1C59F7_,0,simplyhired
30392,F9FB95ACCC285A68414C04FDAF507B88_no_good,0,simplyhired
30393,8059DD4395051CC4FDAC4A2A49C454B6_,1,linkedin
30394,2841F7106AC75D429CDE14A217FCE8BB_no_good,0,simplyhired
30395,DAF28624701169542488C63445C7D33E_,1,linkedin
30396,1A32A49AD107831B33D0AA9DCDDED004_no_good,0,simplyhired
30397,26179322CB152AF65C970F71D4DEC829_,1,linkedin
30398,E878883438F231DB30E6683F632AC921_,0,linkedin
30399,380D057EE90DF332FE7A4D42A4C86BC9_,1,crypto
30400,CB5DFBD5DF3D675DCF2A362DC2D03591_no_good,0,simplyhired
30401,ADB34AE903DCEF2C1A55CEEFCB438BEA_,1,linkedin
30402,1E6D4E94964807ED2E699E57C68323B5_,1,cryptocurrencyjobs
30403,BA419F88B456E7C6002C806BEDF86AF1_,0,simplyhired
30404,4D8BC6441387F26845C5A9FC8239E643_,0,google
30405,EB8B20531DA2A61434EF143284A51B12_,1,linkedin
30406,0CEB56B4466BD50686F51DB12F50B97A_,0,cryptocurrencyjobs
30407,32568FA784E826DBD9032ABF9056FDB3_,0,linkedin
30408,F3105861778B20F09D8C8303A00B43DD_,1,crypto
30409,B4B60F41724FE7A9BE14533F889BFC23_,0,google
30410,21171AA31291E513F6C15E22175A9934_,1,linkedin
30411,2DB9E2D079C75F70AC3A24A346C84679_,1,linkedin
30412,8C6DD2A05A1B6DCE1AB6688C5FECC353_no_good,0,simplyhired
30413,8578CEC4F3AEE06304B352EFE07CC0C5_no_good,0,simplyhired
30414,713904B2A0DA57EB60D893157F3928D3_no_good,0,simplyhired
30415,22DA0EC6B2EC7E499FD951F4AE315E64_,0,google
30416,1DE0C2A03A562CC65DC2A28D24BE2CFB_no_good,1,simplyhired
30417,40C14ADA38FC21C6C0B0047DE18F7B50_,1,linkedin
30418,7AB4A1EBFE56741F1A3D0FE8BAB481F5_,1,linkedin
30419,20686926BBA68B5575EDB4FAA39A3FDF_,0,crypto
30420,708F67BFA24B0ED15B01F42BCE635D85_,1,linkedin
30421,31429180E565862E933B375C04BEFB12_,0,google
30422,04DB6B2B14CAFA6A5A899C3044FBF723_,1,linkedin
30423,C899AA3E9540C573BD234CBBBEA710D7_no_good,1,monster
30424,A2E02463D09CA6E3BCD5880FBB81FE5A_,0,google
30425,3A695D15F0FB9A7AF8E136A776ACA831_no_good,0,simplyhired
30426,6455A59AD373A4EA6F86A793F87F55F6_,0,google
30427,76B5A6D04977F23A5AB85B2D929357F9_,0,google
30428,CFE47BCAD176A84E2FE51FA73712E2A3_,1,monster
30429,168207F3E3E0D0EE2291AB88EC0C8D66_,1,crypto
30430,7383606EF89C45B871E742222958DC32_,0,simplyhired
30431,A3FB7E414DD339ACBD70E12C8D239610_,0,simplyhired
30432,62F339E83837FEA661081C711D28C7BE_no_good,0,simplyhired
30433,387AA49F6A5132CCC93542BE51B177D6_,0,simplyhired
30434,92928C0BC62E92AB33370FF136B454C6_,1,linkedin
30435,5C6EE1955C1F34999FA8F2B876FFA3CF_no_good,1,linkedin
30436,CCA1577B08D88842AC05443FD787D94D_,1,crypto
30437,275F4D1C7BE0BBEA0473DA7F337FD78C_,1,monster
30438,553981AC21D31AB0C9A89043ACF905AD_no_good,1,simplyhired
30439,59355CD3F71134267C8960467989779B_no_good,0,simplyhired
30440,0ED4B1FC284791DB7A97417F7CE5D09D_,1,linkedin
30441,4C3066008FC5FE6F4A8D3D80241606B4_,1,linkedin
30442,1C325743E0A360A69793F54F8F819D50_,1,linkedin
30443,D538FC9E1E3A39BB024FFE5D0B365619_,0,google
30444,616427B8B5A23947DD2B6C317AAE802C_,1,linkedin
30445,30D1626F736900FD54F8D8BBCB12AD8D_no_good,1,simplyhired
30446,5C3F80A8D78A3E9996D94F78C05FDFB7_,1,linkedin
30447,40EE8B4EDF8EE147A0F2CF79EDB14EC3_no_good,0,simplyhired
30448,E7EC3F3F711FBC144BB84818FA53B41E_,1,linkedin
30449,49E7962616A8E35C2B2D545CE3474443_,1,linkedin
30450,31081A5E65908842BC64A87297DD6C2E_,1,linkedin
30451,FA2F6AA34A50E8E14D39D5AE9C4FD6BF_,0,cryptojobslist
30452,36F55D8C1FDCE3241C7FA75B9720DE5C_,1,linkedin
30453,67FFFBA61AA8367F0FBF605778BC5743_,1,linkedin
30454,D884DD54B47DF675B3CEDFCDACFF59E9_no_good,1,simplyhired
30455,E843C48772F6EE79CE787018883EED69_,1,simplyhired
30456,6FAE110A8280F2298EF2C15C6AABA2A1_,1,monster
30457,A48AC7B90B27C8977EAF5BB385B4F859_,0,google
30458,299912311BEF41FE23D8D49366C69863_,1,simplyhired
30459,65C2C8A9F29F42C9A4C50D720515B577_,0,google
30460,805FE3712EBCD24D23001FFE068B7948_no_good,1,crypto
30461,9415559E692B4B40A35AB76D9547F761_,1,linkedin
30462,1C26FDE0952E67E1FFD9A6C4F7A4F6E3_,0,simplyhired
30463,D54E4E1CFD6D10359856A87959779CF7_,0,google
30464,3CFA7AB83C4AAFF8E9227F31C96057C7_no_good,0,simplyhired
30465,E36C06DCB6ECB33D1B0AE7016DFC519C_,0,google
30466,E8BB100FC4F88FE8B2E2C674B1CB2762_,1,linkedin
30467,CCA94C024182F2243BCBECD9E49C2D48_,0,simplyhired
30468,C3189588A33AAFE9B047CB73221E1A15_,1,cryptocurrencyjobs
30469,C148CF0C546C0F1A81941A3E8B06B030_,0,google
30470,9057AEB6D87F0FDD8DFB9AFA531CDE22_no_good,0,simplyhired
